"","date","tempF"
"1",2021-05-04 08:15:00,52.921817779541
"2",2021-05-04 08:30:00,52.844596862793
"3",2021-05-04 08:45:00,52.7673759460449
"4",2021-05-04 09:00:00,52.7673759460449
"5",2021-05-04 09:15:00,52.6901550292969
"6",2021-05-04 09:30:00,52.6901550292969
"7",2021-05-04 09:45:00,52.6129341125488
"8",2021-05-04 10:00:00,52.6129341125488
"9",2021-05-04 10:15:00,52.5357131958008
"10",2021-05-04 10:30:00,52.5357131958008
"11",2021-05-04 10:45:00,52.5357131958008
"12",2021-05-04 11:00:00,52.4584922790527
"13",2021-05-04 11:15:00,52.4584922790527
"14",2021-05-04 11:30:00,52.4584922790527
"15",2021-05-04 11:45:00,52.4584922790527
"16",2021-05-04 12:00:00,52.5357131958008
"17",2021-05-04 12:15:00,52.5357131958008
"18",2021-05-04 12:30:00,52.4584922790527
"19",2021-05-04 12:45:00,52.5357131958008
"20",2021-05-04 13:00:00,52.5357131958008
"21",2021-05-04 13:15:00,52.6901550292969
"22",2021-05-04 13:30:00,52.6901550292969
"23",2021-05-04 13:45:00,52.844596862793
"24",2021-05-04 14:00:00,52.844596862793
"25",2021-05-04 14:15:00,52.921817779541
"26",2021-05-04 14:30:00,52.844596862793
"27",2021-05-04 14:45:00,52.921817779541
"28",2021-05-04 15:00:00,52.921817779541
"29",2021-05-04 15:15:00,53.0762596130371
"30",2021-05-04 15:30:00,53.1534805297852
"31",2021-05-04 15:45:00,53.2307014465332
"32",2021-05-04 16:00:00,53.2307014465332
"33",2021-05-04 16:15:00,53.3079223632812
"34",2021-05-04 16:30:00,53.4623641967773
"35",2021-05-04 16:45:00,53.5395851135254
"36",2021-05-04 17:00:00,53.6940269470215
"37",2021-05-04 17:15:00,53.8484649658203
"38",2021-05-04 17:30:00,53.8484649658203
"39",2021-05-04 17:45:00,53.8484649658203
"40",2021-05-04 18:00:00,53.9256858825684
"41",2021-05-04 18:15:00,53.9256858825684
"42",2021-05-04 18:30:00,53.9256858825684
"43",2021-05-04 18:45:00,53.8484649658203
"44",2021-05-04 19:00:00,53.8484649658203
"45",2021-05-04 19:15:00,53.8484649658203
"46",2021-05-04 19:30:00,53.7712478637695
